Date,Type,Name,Start,End,Duration
4/21/18,move,transport,2018-04-21T14:00:54-07:00,2018-04-21T14:09:56-07:00,542
4/21/18,place,Unknown,2018-04-21T14:09:57-07:00,2018-04-21T22:08:03-07:00,28686
4/21/18,move,transport,2018-04-21T22:08:03-07:00,2018-04-21T22:19:40-07:00,697
4/22/18,move,transport,2018-04-22T08:19:31-07:00,2018-04-22T08:27:41-07:00,490
4/22/18,place,Unknown,2018-04-22T08:36:53-07:00,2018-04-22T12:39:30-07:00,14557
4/22/18,move,transport,2018-04-22T12:39:30-07:00,2018-04-22T13:23:19-07:00,2629
4/22/18,move,walking,2018-04-22T14:10:23-07:00,2018-04-22T14:10:53-07:00,30
4/22/18,move,walking,2018-04-22T15:25:47-07:00,2018-04-22T15:26:17-07:00,30
4/22/18,move,walking,2018-04-22T15:30:05-07:00,2018-04-22T15:46:49-07:00,1004
4/22/18,place,Unknown,2018-04-22T18:08:15-07:00,2018-04-22T21:57:39-07:00,13764
4/22/18,move,transport,2018-04-22T21:57:39-07:00,2018-04-22T22:08:37-07:00,658
4/22/18,place,Unknown,2018-04-22T22:08:38-07:00,2018-04-23T00:00:00-07:00,6682
4/23/18,place,Unknown,2018-04-23T00:00:00-07:00,2018-04-23T07:50:51-07:00,28251
4/23/18,move,transport,2018-04-23T07:50:51-07:00,2018-04-23T07:59:29-07:00,518
4/23/18,place,Unknown,2018-04-23T07:59:29-07:00,2018-04-23T12:52:41-07:00,17592
4/23/18,move,transport,2018-04-23T12:52:41-07:00,2018-04-23T13:03:23-07:00,642
4/23/18,place,Unknown,2018-04-23T13:03:24-07:00,2018-04-23T13:39:04-07:00,2140
4/23/18,move,transport,2018-04-23T13:39:04-07:00,2018-04-23T14:22:20-07:00,2596
4/23/18,place,Unknown,2018-04-23T14:22:21-07:00,2018-04-23T14:44:58-07:00,1357
4/23/18,move,walking,2018-04-23T14:44:58-07:00,2018-04-23T15:17:45-07:00,1967
4/23/18,place,Unknown,2018-04-23T15:17:46-07:00,2018-04-23T15:22:11-07:00,265
4/23/18,move,walking,2018-04-23T15:22:11-07:00,2018-04-23T15:35:03-07:00,772
4/23/18,place,Unknown,2018-04-23T15:35:04-07:00,2018-04-23T15:50:00-07:00,896
4/23/18,place,Unknown,2018-04-23T15:50:01-07:00,2018-04-23T16:01:08-07:00,667
4/23/18,place,Unknown,2018-04-23T16:01:08-07:00,2018-04-23T16:13:00-07:00,712
4/23/18,place,Unknown,2018-04-23T16:13:01-07:00,2018-04-23T16:51:39-07:00,2318
4/23/18,move,walking,2018-04-23T16:51:39-07:00,2018-04-23T17:07:15-07:00,936
4/23/18,place,Unknown,2018-04-23T17:07:16-07:00,2018-04-23T17:10:20-07:00,184
4/23/18,move,walking,2018-04-23T17:10:20-07:00,2018-04-23T17:42:10-07:00,1910
4/23/18,place,Unknown,2018-04-23T17:42:11-07:00,2018-04-23T19:44:09-07:00,7318
4/23/18,move,transport,2018-04-23T19:44:09-07:00,2018-04-23T19:55:51-07:00,702
4/23/18,place,Unknown,2018-04-23T19:55:52-07:00,2018-04-23T20:45:02-07:00,2950
4/23/18,move,transport,2018-04-23T20:45:02-07:00,2018-04-23T20:52:42-07:00,460
4/23/18,place,Unknown,2018-04-23T20:52:43-07:00,2018-04-23T21:02:16-07:00,573
4/23/18,move,transport,2018-04-23T21:02:16-07:00,2018-04-23T21:05:15-07:00,179
4/23/18,place,Unknown,2018-04-23T21:05:15-07:00,2018-04-23T21:16:39-07:00,684
4/23/18,move,transport,2018-04-23T21:16:39-07:00,2018-04-23T21:22:40-07:00,361
4/23/18,place,Unknown,2018-04-23T21:22:41-07:00,2018-04-23T21:44:27-07:00,1306
4/23/18,move,transport,2018-04-23T21:44:27-07:00,2018-04-23T21:48:57-07:00,270
4/23/18,place,Unknown,2018-04-23T21:48:58-07:00,2018-04-23T22:18:14-07:00,1756
4/23/18,move,transport,2018-04-23T22:18:14-07:00,2018-04-23T22:26:55-07:00,521
4/23/18,place,Unknown,2018-04-23T22:26:56-07:00,2018-04-24T00:00:00-07:00,5584
4/24/18,place,Unknown,2018-04-24T00:00:00-07:00,2018-04-24T08:03:04-07:00,28984
4/24/18,move,transport,2018-04-24T08:03:04-07:00,2018-04-24T08:14:40-07:00,696
4/24/18,place,Unknown,2018-04-24T08:14:41-07:00,2018-04-24T12:03:43-07:00,13742
4/24/18,move,transport,2018-04-24T12:03:43-07:00,2018-04-24T12:10:27-07:00,404
4/24/18,place,Unknown,2018-04-24T12:10:28-07:00,2018-04-24T12:46:55-07:00,2187
4/24/18,move,transport,2018-04-24T12:46:55-07:00,2018-04-24T12:57:42-07:00,647
4/24/18,place,Unknown,2018-04-24T12:57:43-07:00,2018-04-24T13:11:57-07:00,854
4/24/18,move,walking,2018-04-24T13:11:57-07:00,2018-04-24T13:44:33-07:00,1956
4/24/18,place,Unknown,2018-04-24T13:44:34-07:00,2018-04-24T13:48:43-07:00,249
4/24/18,move,walking,2018-04-24T13:48:43-07:00,2018-04-24T13:57:18-07:00,515
4/24/18,place,Unknown,2018-04-24T13:57:19-07:00,2018-04-24T14:15:58-07:00,1119
4/24/18,move,walking,2018-04-24T14:15:58-07:00,2018-04-24T14:29:45-07:00,827
4/24/18,place,Unknown,2018-04-24T14:29:46-07:00,2018-04-24T14:30:29-07:00,43
4/24/18,move,walking,2018-04-24T14:30:29-07:00,2018-04-24T14:59:12-07:00,1723
4/24/18,place,Unknown,2018-04-24T14:59:13-07:00,2018-04-24T15:11:05-07:00,712
4/24/18,move,transport,2018-04-24T15:11:05-07:00,2018-04-24T15:51:09-07:00,2404
4/24/18,place,Unknown,2018-04-24T15:51:10-07:00,2018-04-24T22:16:48-07:00,23138
4/24/18,move,transport,2018-04-24T22:16:48-07:00,2018-04-24T22:35:11-07:00,1103
4/24/18,place,Unknown,2018-04-24T22:35:12-07:00,2018-04-25T00:00:00-07:00,5088
4/25/18,place,Unknown,2018-04-25T00:00:00-07:00,2018-04-25T08:12:01-07:00,29521
4/25/18,move,transport,2018-04-25T08:12:01-07:00,2018-04-25T08:20:46-07:00,525
4/25/18,place,Unknown,2018-04-25T08:20:47-07:00,2018-04-25T12:38:32-07:00,15465
4/25/18,place,Unknown,2018-04-25T12:38:32-07:00,2018-04-25T12:51:22-07:00,770
4/25/18,move,transport,2018-04-25T12:51:22-07:00,2018-04-25T13:00:00-07:00,518
4/25/18,place,Unknown,2018-04-25T13:00:01-07:00,2018-04-25T13:21:19-07:00,1278
4/25/18,place,Unknown,2018-04-25T13:21:20-07:00,2018-04-25T14:27:01-07:00,3941
4/25/18,move,transport,2018-04-25T14:27:01-07:00,2018-04-25T14:30:32-07:00,211
4/25/18,move,walking,2018-04-25T14:30:32-07:00,2018-04-25T14:43:18-07:00,766
4/25/18,place,Unknown,2018-04-25T14:43:19-07:00,2018-04-25T14:50:50-07:00,451
4/25/18,place,Unknown,2018-04-25T14:50:51-07:00,2018-04-25T15:01:18-07:00,627
4/25/18,move,transport,2018-04-25T15:01:18-07:00,2018-04-25T15:12:10-07:00,652
4/25/18,place,Unknown,2018-04-25T15:12:11-07:00,2018-04-25T15:30:50-07:00,1119
4/25/18,place,Unknown,2018-04-25T15:30:50-07:00,2018-04-25T19:06:56-07:00,12966
4/25/18,place,Unknown,2018-04-25T19:06:56-07:00,2018-04-25T19:45:04-07:00,2288
4/25/18,place,Unknown,2018-04-25T19:45:05-07:00,2018-04-25T21:52:09-07:00,7624
4/25/18,move,transport,2018-04-25T21:52:09-07:00,2018-04-25T22:02:35-07:00,626
4/25/18,place,Unknown,2018-04-25T22:02:35-07:00,2018-04-26T00:00:00-07:00,7045
4/26/18,place,Unknown,2018-04-26T00:00:00-07:00,2018-04-26T08:00:48-07:00,28848
4/26/18,move,transport,2018-04-26T08:00:48-07:00,2018-04-26T08:09:24-07:00,516
4/26/18,place,Unknown,2018-04-26T08:09:25-07:00,2018-04-26T09:13:54-07:00,3869
4/26/18,move,transport,2018-04-26T09:13:54-07:00,2018-04-26T10:04:48-07:00,3054
4/26/18,place,Unknown,2018-04-26T10:04:49-07:00,2018-04-26T10:34:08-07:00,1759
4/26/18,move,transport,2018-04-26T10:34:08-07:00,2018-04-26T10:40:50-07:00,402
4/26/18,place,Unknown,2018-04-26T10:40:50-07:00,2018-04-26T12:12:09-07:00,5479
4/26/18,move,transport,2018-04-26T12:12:09-07:00,2018-04-26T12:19:03-07:00,414
4/26/18,place,Unknown,2018-04-26T12:19:03-07:00,2018-04-26T12:36:32-07:00,1049
4/26/18,place,Unknown,2018-04-26T12:36:33-07:00,2018-04-26T12:57:57-07:00,1284
4/26/18,move,walking,2018-04-26T12:57:57-07:00,2018-04-26T13:00:56-07:00,179
4/26/18,place,Unknown,2018-04-26T13:00:56-07:00,2018-04-26T14:54:40-07:00,6824
4/27/18,place,Unknown,2018-04-27T21:13:46-07:00,2018-04-27T21:46:31-07:00,1965
4/27/18,move,transport,2018-04-27T21:46:31-07:00,2018-04-27T22:03:11-07:00,1000
4/27/18,place,Unknown,2018-04-27T22:03:11-07:00,2018-04-28T00:00:00-07:00,7009
4/28/18,place,Unknown,2018-04-28T00:00:00-07:00,2018-04-28T07:18:04-07:00,26284
4/28/18,place,Unknown,2018-04-28T07:18:04-07:00,2018-04-28T07:28:28-07:00,624
4/28/18,move,transport,2018-04-28T07:28:28-07:00,2018-04-28T08:08:27-07:00,2399
4/28/18,place,Unknown,2018-04-28T08:08:27-07:00,2018-04-28T10:26:55-07:00,8308
4/28/18,move,transport,2018-04-28T10:26:55-07:00,2018-04-28T10:37:10-07:00,615
4/28/18,place,Unknown,2018-04-28T10:37:11-07:00,2018-04-28T17:05:52-07:00,23321
4/28/18,move,transport,2018-04-28T17:05:52-07:00,2018-04-28T17:14:06-07:00,494
4/28/18,place,Unknown,2018-04-28T17:14:07-07:00,2018-04-28T17:25:15-07:00,668
4/28/18,move,transport,2018-04-28T17:25:15-07:00,2018-04-28T17:57:26-07:00,1931
4/28/18,place,Unknown,2018-04-28T17:57:27-07:00,2018-04-28T18:14:17-07:00,1010
4/28/18,move,transport,2018-04-28T18:14:17-07:00,2018-04-28T18:22:19-07:00,482
4/28/18,place,Unknown,2018-04-28T18:22:20-07:00,2018-04-28T18:41:29-07:00,1149
4/28/18,move,transport,2018-04-28T18:41:29-07:00,2018-04-28T18:46:42-07:00,313
4/28/18,place,Unknown,2018-04-28T20:18:16-07:00,2018-04-28T22:04:14-07:00,6358
4/29/18,place,Unknown,2018-04-29T08:49:31-07:00,2018-04-29T08:55:06-07:00,335
4/29/18,move,transport,2018-04-29T08:55:06-07:00,2018-04-29T09:03:48-07:00,522
4/29/18,place,Unknown,2018-04-29T09:03:49-07:00,2018-04-29T16:05:39-07:00,25310
4/29/18,move,transport,2018-04-29T16:05:39-07:00,2018-04-29T16:22:03-07:00,984
4/29/18,move,walking,2018-04-29T16:22:03-07:00,2018-04-29T16:49:31-07:00,1648
4/29/18,place,Unknown,2018-04-29T16:49:31-07:00,2018-04-29T16:51:55-07:00,144
4/29/18,move,walking,2018-04-29T16:51:55-07:00,2018-04-29T17:14:21-07:00,1346
4/29/18,place,Unknown,2018-04-29T17:14:22-07:00,2018-04-29T17:29:37-07:00,915
4/29/18,move,transport,2018-04-29T17:29:37-07:00,2018-04-29T17:37:43-07:00,486
4/29/18,place,Unknown,2018-04-29T17:37:44-07:00,2018-04-29T18:01:05-07:00,1401
4/29/18,move,transport,2018-04-29T18:01:05-07:00,2018-04-29T18:07:06-07:00,361
4/29/18,place,Unknown,2018-04-29T20:05:17-07:00,2018-04-29T21:54:35-07:00,6558
4/29/18,move,transport,2018-04-29T21:54:35-07:00,2018-04-29T21:58:59-07:00,264
4/30/18,move,transport,2018-04-30T07:49:36-07:00,2018-04-30T07:59:43-07:00,607
4/30/18,place,Unknown,2018-04-30T07:59:44-07:00,2018-04-30T09:19:27-07:00,4783
4/30/18,place,Unknown,2018-04-30T09:19:27-07:00,2018-04-30T13:43:37-07:00,15850
4/30/18,place,Unknown,2018-04-30T13:43:38-07:00,2018-04-30T14:53:51-07:00,4213
4/30/18,move,transport,2018-04-30T14:53:51-07:00,2018-04-30T15:56:20-07:00,3749
4/30/18,move,walking,2018-04-30T15:59:01-07:00,2018-04-30T15:59:31-07:00,30
4/30/18,move,walking,2018-04-30T16:06:45-07:00,2018-04-30T16:06:50-07:00,5
4/30/18,move,walking,2018-04-30T16:34:57-07:00,2018-04-30T16:45:40-07:00,643
4/30/18,move,walking,2018-04-30T16:54:17-07:00,2018-04-30T16:58:05-07:00,228
4/30/18,move,walking,2018-04-30T16:58:06-07:00,2018-04-30T16:58:06-07:00,0
4/30/18,move,walking,2018-04-30T17:00:36-07:00,2018-04-30T17:03:06-07:00,150
4/30/18,move,walking,2018-04-30T17:06:34-07:00,2018-04-30T17:07:08-07:00,34
4/30/18,move,walking,2018-04-30T17:11:06-07:00,2018-04-30T17:19:06-07:00,480
4/30/18,place,Unknown,2018-04-30T19:57:56-07:00,2018-04-30T22:04:59-07:00,7623
4/30/18,place,Unknown,2018-04-30T22:05:00-07:00,2018-04-30T22:18:27-07:00,807
4/30/18,move,transport,2018-04-30T22:18:27-07:00,2018-04-30T22:27:25-07:00,538
