Date,Name,Start,End,Duration,Latitude,Longitude,Category,Link
3/30/18,Unknown,2018-03-30T12:30:07-07:00,2018-03-30T14:47:59-07:00,8272,34.036688,-118.67822,,
3/30/18,Unknown,2018-03-30T14:59:03-07:00,2018-03-30T19:08:28-07:00,14965,34.034535,-118.69382,,
3/30/18,Unknown,2018-03-30T19:24:57-07:00,2018-03-30T20:08:10-07:00,2593,34.094364,-118.71494,,
3/30/18,Unknown,2018-03-30T20:28:10-07:00,2018-03-30T20:59:43-07:00,1893,34.034595,-118.69468,,
3/30/18,Unknown,2018-03-30T20:59:43-07:00,2018-03-30T22:26:44-07:00,5221,34.034535,-118.69382,,
3/30/18,Unknown,2018-03-30T22:40:56-07:00,2018-03-31T00:00:00-07:00,4744,34.02583,-118.82349,,
3/31/18,Unknown,2018-03-31T00:00:00-07:00,2018-03-31T08:44:16-07:00,31456,34.02583,-118.82349,,
3/31/18,Unknown,2018-03-31T08:49:39-07:00,2018-03-31T08:59:35-07:00,596,34.021212,-118.80932,,
3/31/18,Unknown,2018-03-31T09:27:24-07:00,2018-03-31T09:49:00-07:00,1296,34.166484,-118.59088,,
3/31/18,Unknown,2018-03-31T11:36:49-07:00,2018-03-31T12:15:19-07:00,2310,34.470204,-117.24704,,
3/31/18,Unknown,2018-03-31T12:22:35-07:00,2018-03-31T14:06:15-07:00,6220,34.472004,-117.21364,,
3/31/18,Unknown,2018-03-31T14:24:51-07:00,2018-03-31T14:52:38-07:00,1667,34.485353,-117.13056,,
3/31/18,Unknown,2018-03-31T14:52:39-07:00,2018-03-31T15:26:06-07:00,2007,34.486379,-117.12834,,
3/31/18,Unknown,2018-03-31T15:26:07-07:00,2018-03-31T17:40:11-07:00,8044,34.487159,-117.12751,,
3/31/18,Unknown,2018-03-31T17:45:06-07:00,2018-03-31T17:54:12-07:00,546,34.48517,-117.12983,,
3/31/18,Unknown,2018-03-31T20:24:27-07:00,2018-03-31T21:43:49-07:00,4762,34.524484,-117.21687,,
