Date,Type,Name,Start,End,Duration
7/24/18,place,Unknown,2018-07-24T19:21:10-07:00,2018-07-24T19:28:42-07:00,452
7/24/18,move,walking,2018-07-24T19:28:42-07:00,2018-07-24T19:31:41-07:00,179
7/24/18,place,Unknown,2018-07-24T19:31:42-07:00,2018-07-24T19:34:00-07:00,138
7/24/18,move,walking,2018-07-24T19:34:00-07:00,2018-07-24T19:54:56-07:00,1256
7/24/18,move,transport,2018-07-24T19:54:56-07:00,2018-07-24T20:02:33-07:00,457
7/24/18,place,Unknown,2018-07-24T20:02:34-07:00,2018-07-24T20:40:26-07:00,2272
7/24/18,move,transport,2018-07-24T20:40:26-07:00,2018-07-24T20:45:03-07:00,277
7/24/18,place,Unknown,2018-07-24T20:45:03-07:00,2018-07-25T00:00:00-07:00,11697
7/25/18,place,Unknown,2018-07-25T00:00:00-07:00,2018-07-25T07:04:52-07:00,25492
7/25/18,move,transport,2018-07-25T07:04:52-07:00,2018-07-25T07:17:07-07:00,735
7/25/18,place,Unknown,2018-07-25T07:17:08-07:00,2018-07-25T07:24:33-07:00,445
7/25/18,move,transport,2018-07-25T07:24:33-07:00,2018-07-25T07:28:58-07:00,265
7/25/18,place,Unknown,2018-07-25T07:28:59-07:00,2018-07-25T09:49:41-07:00,8442
7/25/18,place,Unknown,2018-07-25T09:49:42-07:00,2018-07-25T10:00:46-07:00,664
7/25/18,move,transport,2018-07-25T10:00:46-07:00,2018-07-25T10:41:47-07:00,2461
7/25/18,place,Unknown,2018-07-25T10:41:48-07:00,2018-07-25T11:08:41-07:00,1613
7/25/18,move,transport,2018-07-25T11:08:41-07:00,2018-07-25T11:56:55-07:00,2894
7/25/18,place,Unknown,2018-07-25T11:56:56-07:00,2018-07-25T12:32:29-07:00,2133
7/25/18,move,transport,2018-07-25T12:32:29-07:00,2018-07-25T12:36:06-07:00,217
7/25/18,place,Unknown,2018-07-25T12:36:07-07:00,2018-07-25T12:52:49-07:00,1002
7/25/18,move,transport,2018-07-25T12:52:49-07:00,2018-07-25T14:32:06-07:00,5957
7/25/18,move,transport,2018-07-25T14:47:17-07:00,2018-07-25T15:20:02-07:00,1965
7/25/18,place,Unknown,2018-07-25T15:20:03-07:00,2018-07-25T16:28:34-07:00,4111
7/27/18,place,Unknown,2018-07-27T10:15:12-07:00,2018-07-27T11:50:56-07:00,5744
7/27/18,move,transport,2018-07-27T11:50:56-07:00,2018-07-27T11:56:15-07:00,319
7/27/18,place,Unknown,2018-07-27T11:56:16-07:00,2018-07-27T12:01:07-07:00,291
7/27/18,move,walking,2018-07-27T12:01:07-07:00,2018-07-27T12:03:31-07:00,144
7/27/18,move,walking,2018-07-27T13:12:38-07:00,2018-07-27T13:23:49-07:00,671
7/27/18,place,Unknown,2018-07-27T13:23:50-07:00,2018-07-27T13:41:58-07:00,1088
7/27/18,move,walking,2018-07-27T13:41:58-07:00,2018-07-27T13:57:36-07:00,938
7/27/18,place,Unknown,2018-07-27T13:57:37-07:00,2018-07-27T18:31:40-07:00,16443
7/27/18,move,transport,2018-07-27T18:31:40-07:00,2018-07-27T18:54:27-07:00,1367
7/27/18,place,Unknown,2018-07-27T18:54:28-07:00,2018-07-27T20:33:10-07:00,5922
7/27/18,place,Unknown,2018-07-27T20:33:11-07:00,2018-07-27T20:47:42-07:00,871
7/27/18,move,transport,2018-07-27T20:47:42-07:00,2018-07-27T21:16:17-07:00,1715
7/27/18,move,walking,2018-07-27T21:16:17-07:00,2018-07-27T21:19:39-07:00,202
7/27/18,place,Unknown,2018-07-27T21:19:40-07:00,2018-07-28T00:00:00-07:00,9620
7/28/18,place,Unknown,2018-07-28T00:00:00-07:00,2018-07-28T10:15:12-07:00,36912
7/28/18,place,Unknown,2018-07-28T21:49:00-07:00,2018-07-29T00:00:00-07:00,7860
7/29/18,place,Unknown,2018-07-29T00:00:00-07:00,2018-07-29T08:51:30-07:00,31890
7/29/18,move,transport,2018-07-29T08:51:30-07:00,2018-07-29T09:10:09-07:00,1119
7/29/18,place,Unknown,2018-07-29T09:10:10-07:00,2018-07-29T11:51:11-07:00,9661
7/29/18,move,walking,2018-07-29T11:51:11-07:00,2018-07-29T11:54:21-07:00,190
7/29/18,move,transport,2018-07-29T11:54:21-07:00,2018-07-29T12:03:56-07:00,575
7/29/18,place,Unknown,2018-07-29T12:03:57-07:00,2018-07-29T12:22:44-07:00,1127
7/29/18,move,walking,2018-07-29T12:22:44-07:00,2018-07-29T12:30:53-07:00,489
7/29/18,place,Unknown,2018-07-29T12:30:54-07:00,2018-07-29T13:12:47-07:00,2513
7/29/18,move,walking,2018-07-29T13:12:47-07:00,2018-07-29T13:20:00-07:00,433
7/29/18,place,Unknown,2018-07-29T13:20:01-07:00,2018-07-29T16:34:12-07:00,11651
7/29/18,move,transport,2018-07-29T16:34:12-07:00,2018-07-29T16:53:26-07:00,1154
7/29/18,place,Unknown,2018-07-29T16:53:27-07:00,2018-07-29T17:27:31-07:00,2044
7/29/18,move,transport,2018-07-29T17:27:31-07:00,2018-07-29T17:37:45-07:00,614
7/29/18,place,Unknown,2018-07-29T17:37:46-07:00,2018-07-29T19:39:26-07:00,7300
7/29/18,move,transport,2018-07-29T19:39:26-07:00,2018-07-29T19:42:25-07:00,179
7/29/18,place,Unknown,2018-07-29T19:42:26-07:00,2018-07-29T19:53:57-07:00,691
7/29/18,move,transport,2018-07-29T19:53:57-07:00,2018-07-29T19:57:04-07:00,187
7/29/18,place,Unknown,2018-07-29T19:57:05-07:00,2018-07-29T23:07:08-07:00,11403
